아이디,관측일자,표준유역명,유량,발전량
386184,2024-04-27,갑천하류,-999,-999
386185,2024-04-27,보강천,1.05,259.308
386186,2024-04-27,석화수위표,-999,-999
386187,2024-04-27,병천천상류,-999,-999
386188,2024-04-27,석화수위표,-999,-999
386189,2024-04-27,갑천하류,-999,-999
386190,2024-04-27,봉황천하류,10.71,2644.942
386191,2024-04-27,의령천,165.65,40908.924
386192,2024-04-27,임실천,0,0
386193,2024-04-27,와탄천,20.02,4944.139
386194,2024-04-27,차천,291.59,72011.066
386195,2024-04-27,남천,-999,-999
386196,2024-04-27,조만강,0,0
386197,2024-04-27,병천천상류,0,0
386198,2024-04-27,밀양강,393.05,97067.628
386199,2024-04-27,양산천하류,46.31,11436.718
386200,2024-04-27,양산천하류,-999,-999
386201,2024-04-27,임실천,10.8,2667.168
386202,2024-04-27,곡강천,-999,-999
386203,2024-04-27,동천,2.47,609.991
386204,2024-04-27,동천,-999,-999
386205,2024-04-27,동천,-999,-999
386206,2024-04-27,동천,-999,-999
386207,2024-04-27,수영강,-999,-999
386208,2024-04-27,남대천,14.79,3652.538
386209,2024-04-27,송천,17.26,4262.53
386210,2024-04-27,황리천,0,0
386211,2024-04-27,곡강천,-999,-999
386212,2024-04-27,논산천합류전,-999,-999
386213,2024-04-27,주암조절지댐,16.21,4003.222
386214,2024-04-27,논산천합류전,514.65,127097.964
386215,2024-04-27,성황천,198.38,48991.925
386216,2024-04-27,경포천,-999,-999
386217,2024-04-27,경천,0.44,108.662
386218,2024-04-27,광주천,-999,-999
386219,2024-04-27,광주천,-999,-999
386220,2024-04-27,광주천,-999,-999
386221,2024-04-27,와탄천,29.65,7322.364
386222,2024-04-27,광주천,2.08,513.677
386223,2024-04-27,광주천,-999,-999
386224,2024-04-27,지석천,0,0
386225,2024-04-27,와탄천,0.2,49.392
386226,2024-04-27,청계천,0,0
386227,2024-04-27,청계천,0,0
386228,2024-04-27,탐진강하류,0.54,133.358
386229,2024-04-27,탐진강하류,88,21732.48
386230,2024-04-27,와탄천,0.59,145.706
386231,2024-04-27,의령천,0,0
386232,2024-04-27,성황천,25.91,6398.734
386233,2024-04-27,논산천합류전,815.49,201393.41
386234,2024-04-27,남원수위표,28.8,7112.448
386235,2024-04-27,마륜천,-999,-999
386236,2024-04-27,대천천,-999,-999
386237,2024-04-27,경포천,-999,-999
386238,2024-04-27,삽교천상류,77.64,19173.974
386239,2024-04-27,삽교천상류,0.01,2.47
386240,2024-04-27,온양천,128.73,31791.161
386241,2024-04-27,간월방조제,-999,-999
386242,2024-04-27,대천천,0.48,118.541
386243,2024-04-27,전주천하류,14.36,3546.346
386244,2024-04-27,전주천하류,-999,-999
386245,2024-04-27,전주천하류,-999,-999
386246,2024-04-27,전주천하류,2.14,528.494
386247,2024-04-27,전주천하류,0,0
386248,2024-04-27,주상천,57.84,14284.166
386249,2024-04-27,주상천,0,0
386250,2024-04-27,임실천,3.67,906.343
386251,2024-04-27,남원수위표,6.79,1676.858
386252,2024-04-27,임실천,10.95,2704.212
386253,2024-04-27,주암조절지댐,1.39,343.274
386254,2024-04-27,영천강합류전,9.28,2291.789
386255,2024-04-27,삼동암천,-999,-999
386256,2024-04-27,함양위천,15.72,3882.211
386257,2024-04-27,경안수위표,-999,-999
386258,2024-04-27,양평수위표,-999,-999
386259,2024-04-27,중랑천하류,580.59,143382.506
386260,2024-04-27,중랑천합류전,7.44,1837.382
386261,2024-04-27,중랑천합류전,-999,-999
386262,2024-04-27,성남수위표,-999,-999
386263,2024-04-27,탄천하류,-999,-999
386264,2024-04-27,탄천하류,-999,-999
386265,2024-04-27,중랑천하류,0.86,212.386
386266,2024-04-27,중랑천하류,-999,-999
386267,2024-04-27,청계천,-999,-999
386268,2024-04-27,청계천,-999,-999
386269,2024-04-27,안양천하류,-999,-999
386270,2024-04-27,안양천하류,-999,-999
386271,2024-04-27,안양천중류,3.12,770.515
386272,2024-04-27,안양천하류,-999,-999
386273,2024-04-27,행주대교수위표,-999,-999
386274,2024-04-27,양평수위표,-999,-999
386276,2024-04-27,의암댐,-999,-999
386277,2024-04-27,양구교수위표,-999,-999
386278,2024-04-27,도암댐,8.12,2005.315
386279,2024-04-27,황지천,1.7,419.832
386280,2024-04-27,전천,2.26,558.13
386281,2024-04-27,황지천,-999,-999
386282,2024-04-27,원주천,1.78,439.589
386283,2024-04-27,평창강하류,4.72,1165.651
386284,2024-04-27,평창강하류,-999,-999
386285,2024-04-27,원주천,9.16,2262.154
386286,2024-04-27,달천하류,9.31,2299.198
386287,2024-04-27,달천하류,209,51614.64
386288,2024-04-27,원주천,198.11,48925.246
386289,2024-04-27,청미수위표,-999,-999
386290,2024-04-27,복하천하류,-999,-999
386291,2024-04-27,양평수위표,248.97,61485.631
386292,2024-04-27,양평수위표,-999,-999
386293,2024-04-27,화천천,-999,-999
386294,2024-04-27,양구교수위표,-999,-999
386295,2024-04-27,소양강댐하류,279.09,68924.066
386296,2024-04-27,행주대교수위표,-999,-999
386297,2024-04-27,삼천포천,0.89,219.794
386298,2024-04-27,부소천합류후,-999,-999
386299,2024-04-27,미성교수위표,2.44,602.582
386300,2024-04-27,남대천,158.44,39128.342
386301,2024-04-27,초강상류,23.68,5848.013
386302,2024-04-27,북천,133.98,33087.701
386303,2024-04-27,한천합류후,138.22,34134.811
386304,2024-04-27,한천합류후,235.77,58225.759
386305,2024-04-27,행주대교수위표,-999,-999
386306,2024-04-27,청도천하류,0.77,190.159
386307,2024-04-27,동촌수위표,-999,-999
386308,2024-04-27,동촌수위표,-999,-999
386309,2024-04-27,금호강하류,-999,-999
386310,2024-04-27,합천수위표하류,6.1,1506.456
386311,2024-04-27,동촌수위표,995.51,245851.15
386312,2024-04-27,합천댐상류,7.4,1827.504
386313,2024-04-27,합천댐상류,229.51,56679.79
386314,2024-04-27,동촌수위표,0,0
386315,2024-04-27,함양위천,4.3,1061.928
386316,2024-04-27,초강상류,113.25,27968.22
386317,2024-04-27,안동댐역조정지하류,71.91,17758.894
386318,2024-04-27,금호강시점,7.17,1770.703
386319,2024-04-27,안동댐역조정지하류,4.5,1111.32
386320,2024-04-27,영강하류,326,80508.96
386321,2024-04-27,부소천합류후,2.7,666.792
386322,2024-04-27,신천하류,1.66,409.954
386323,2024-04-27,신천하류,-999,-999
386324,2024-04-27,문산천합류후,0,0
386325,2024-04-27,평택수위표,0.57,140.767
386326,2024-04-27,오산천,2.78,686.549
386327,2024-04-27,평택수위표,23.11,5707.246
386328,2024-04-27,황구지천상류,1.31,323.518
386329,2024-04-27,상운천,7.91,1953.454
386330,2024-04-27,공촌천,-999,-999
386331,2024-04-27,안동댐역조정지하류,0,0
386332,2024-04-27,용전천하류,8.1,2000.376
386333,2024-04-27,용전천하류,0,0
386334,2024-04-27,운곡천,2.34,577.886
386335,2024-04-27,전천,1.92,474.163
386336,2024-04-27,도암댐,1.94,479.102
386337,2024-04-27,곡강천,-999,-999
386338,2024-04-28,갑천하류,-999,-999
386339,2024-04-28,봉황천하류,14.71,3632.782
386340,2024-04-28,초강상류,19.17,4734.223
386341,2024-04-28,삼가천합류후,0.42,103.723
386342,2024-04-28,삼가천합류후,1.05,259.308
386343,2024-04-28,석화수위표,-999,-999
386344,2024-04-28,무심천,-999,-999
386345,2024-04-28,갑천하류,-999,-999
386346,2024-04-28,갑천하류,-999,-999
386347,2024-04-28,갑천하류,-999,-999
386348,2024-04-28,갑천상류,3.25,802.62
386349,2024-04-28,갑천하류,-999,-999
386350,2024-04-28,보강천,0.97,239.551
386351,2024-04-28,석화수위표,-999,-999
386352,2024-04-28,병천천상류,-999,-999
386353,2024-04-28,석화수위표,-999,-999
386354,2024-04-28,갑천하류,-999,-999
386355,2024-04-28,봉황천하류,10.71,2644.942
386356,2024-04-28,의령천,195.3,48231.288
386357,2024-04-28,임실천,0,0
386358,2024-04-28,논산천합류전,-999,-999
386359,2024-04-28,차천,245.27,60571.879
386360,2024-04-28,남천,-999,-999
386361,2024-04-28,조만강,0,0
386362,2024-04-28,병천천상류,0,0
386363,2024-04-28,밀양강,277.75,68593.14
386364,2024-04-28,양산천하류,44.66,11029.234
386365,2024-04-28,양산천하류,-999,-999
386366,2024-04-28,임실천,10.8,2667.168
386367,2024-04-28,곡강천,-999,-999
386368,2024-04-28,동천,2.27,560.599
386369,2024-04-28,동천,-999,-999
386370,2024-04-28,동천,-999,-999
386371,2024-04-28,동천,-999,-999
386372,2024-04-28,수영강,-999,-999
386373,2024-04-28,남대천,11.14,2751.134
386374,2024-04-28,송천,17.02,4203.259
386375,2024-04-28,황리천,0,0
386376,2024-04-28,곡강천,-999,-999
386377,2024-04-28,논산천합류전,815.49,201393.41
386378,2024-04-28,마륜천,-999,-999
386379,2024-04-28,대천천,-999,-999
386380,2024-04-28,경포천,-999,-999
386381,2024-04-28,경천,0.4,98.784
386382,2024-04-28,광주천,-999,-999
386383,2024-04-28,광주천,-999,-999
386384,2024-04-28,광주천,-999,-999
386385,2024-04-28,와탄천,19.35,4778.676
386386,2024-04-28,광주천,2.08,513.677
386387,2024-04-28,광주천,-999,-999
386388,2024-04-28,지석천,0,0
386389,2024-04-28,와탄천,0.19,46.922
386390,2024-04-28,청계천,0,0
386391,2024-04-28,청계천,0,0
386392,2024-04-28,탐진강하류,1.31,323.518
386393,2024-04-28,탐진강하류,88,21732.48
386394,2024-04-28,와탄천,0.38,93.845
386395,2024-04-28,와탄천,19.6,4840.416
386396,2024-04-28,의령천,0,0
386397,2024-04-28,성황천,223.42,55175.803
386398,2024-04-28,논산천합류전,89.38,22073.285
386399,2024-04-28,성황천,24.1,5951.736
386400,2024-04-28,주암조절지댐,1.33,328.457
386401,2024-04-28,경포천,-999,-999
386402,2024-04-28,삽교천상류,74.7,18447.912
386403,2024-04-28,삽교천상류,0.01,2.47
386404,2024-04-28,온양천,123.79,30571.178
386405,2024-04-28,간월방조제,-999,-999
386406,2024-04-28,대천천,0.5,123.48
386407,2024-04-28,전주천하류,13.57,3351.247
386408,2024-04-28,전주천하류,-999,-999
386409,2024-04-28,전주천하류,-999,-999
386410,2024-04-28,전주천하류,1.66,409.954
386411,2024-04-28,전주천하류,0,0
386412,2024-04-28,주상천,57.92,14303.923
386413,2024-04-28,주상천,0,0
386414,2024-04-28,임실천,3.62,893.995
386415,2024-04-28,남원수위표,6.26,1545.97
386416,2024-04-28,임실천,9.58,2365.877
386417,2024-04-28,주암조절지댐,17.17,4240.303
386418,2024-04-28,남원수위표,28.16,6954.394
386419,2024-04-28,영천강합류전,7.72,1906.531
386420,2024-04-28,삼천포천,0.78,192.629
386421,2024-04-28,함양위천,16.8,4148.928
386422,2024-04-28,양평수위표,-999,-999
386423,2024-04-28,중랑천하류,504.9,124690.104
386424,2024-04-28,중랑천합류전,7.44,1837.382
386425,2024-04-28,중랑천합류전,-999,-999
386426,2024-04-28,성남수위표,-999,-999
386427,2024-04-28,탄천하류,-999,-999
386428,2024-04-28,탄천하류,-999,-999
386429,2024-04-28,중랑천하류,0.8,197.568
386430,2024-04-28,중랑천하류,-999,-999
386431,2024-04-28,청계천,-999,-999
386432,2024-04-28,청계천,-999,-999
386433,2024-04-28,안양천하류,-999,-999
386434,2024-04-28,안양천하류,-999,-999
386435,2024-04-28,안양천중류,2.79,689.018
386436,2024-04-28,안양천하류,-999,-999
386437,2024-04-28,행주대교수위표,-999,-999
386439,2024-04-28,경안수위표,-999,-999
386440,2024-04-28,행주대교수위표,-999,-999
386441,2024-04-28,양평수위표,-999,-999
386442,2024-04-28,소양강댐하류,271.99,67170.65
386443,2024-04-28,황지천,1.5,370.44
386444,2024-04-28,전천,1.91,471.694
386445,2024-04-28,황지천,-999,-999
386446,2024-04-28,원주천,1.62,400.075
386447,2024-04-28,평창강하류,4.48,1106.381
386448,2024-04-28,평창강하류,-999,-999
386449,2024-04-28,원주천,8.38,2069.525
386450,2024-04-28,달천하류,10.75,2654.82
386451,2024-04-28,달천하류,213.58,52745.717
386452,2024-04-28,원주천,198.48,49016.621
386453,2024-04-28,청미수위표,-999,-999
386454,2024-04-28,복하천하류,-999,-999
386455,2024-04-28,양평수위표,240.88,59487.725
386456,2024-04-28,양평수위표,-999,-999
386457,2024-04-28,화천천,-999,-999
386458,2024-04-28,양구교수위표,-999,-999
386459,2024-04-28,양구교수위표,-999,-999
386460,2024-04-28,의암댐,-999,-999
386461,2024-04-28,행주대교수위표,-999,-999
386462,2024-04-28,도암댐,7.67,1894.183
386463,2024-04-28,부소천합류후,-999,-999
386464,2024-04-28,미성교수위표,2.17,535.903
386465,2024-04-28,남대천,125.13,30902.105
386466,2024-04-28,초강상류,12.53,3094.409
386467,2024-04-28,북천,123.93,30605.753
386468,2024-04-28,한천합류후,133.16,32885.194
386469,2024-04-28,한천합류후,115.83,28605.377
386470,2024-04-28,삼동암천,-999,-999
386471,2024-04-28,청도천하류,0.65,160.524
386472,2024-04-28,동촌수위표,-999,-999
386473,2024-04-28,동촌수위표,-999,-999
386474,2024-04-28,금호강하류,-999,-999
386475,2024-04-28,합천수위표하류,5.81,1434.838
386476,2024-04-28,동촌수위표,975.36,240874.906
386477,2024-04-28,합천댐상류,6.77,1671.919
386478,2024-04-28,합천댐상류,209.38,51708.485
386479,2024-04-28,동촌수위표,0,0
386480,2024-04-28,함양위천,4,987.84
386481,2024-04-28,초강상류,90.23,22283.201
386482,2024-04-28,안동댐역조정지하류,58.38,14417.525
386483,2024-04-28,금호강시점,6.93,1711.433
386484,2024-04-28,안동댐역조정지하류,4.09,1010.066
386485,2024-04-28,영강하류,300.82,74290.507
386486,2024-04-28,부소천합류후,2.2,543.312
386487,2024-04-28,신천하류,1.66,409.954
386488,2024-04-28,신천하류,-999,-999
386489,2024-04-28,문산천합류후,0,0
386490,2024-04-28,평택수위표,0.57,140.767
386491,2024-04-28,오산천,2.78,686.549
386492,2024-04-28,평택수위표,17.9,4420.584
386493,2024-04-28,황구지천상류,1.25,308.7
386494,2024-04-28,상운천,7.03,1736.129
386495,2024-04-28,공촌천,-999,-999
386496,2024-04-28,안동댐역조정지하류,0,0
386497,2024-04-28,용전천하류,7.7,1901.592
386498,2024-04-28,용전천하류,0,0
386499,2024-04-28,운곡천,2.3,568.008
386500,2024-04-28,전천,1.17,288.943
386501,2024-04-28,도암댐,1.87,461.815
386502,2024-04-28,곡강천,-999,-999
386503,2024-04-29,갑천하류,-999,-999
386504,2024-04-29,봉황천하류,13.68,3378.413
386505,2024-04-29,초강상류,17.65,4358.844
386506,2024-04-29,삼가천합류후,0.38,93.845
386507,2024-04-29,삼가천합류후,1.19,293.882
386508,2024-04-29,석화수위표,-999,-999
386509,2024-04-29,무심천,-999,-999
386510,2024-04-29,갑천하류,-999,-999
386511,2024-04-29,갑천하류,-999,-999
386512,2024-04-29,갑천하류,-999,-999
386513,2024-04-29,갑천상류,3.02,745.819
386514,2024-04-29,갑천하류,-999,-999
386515,2024-04-29,보강천,0.85,209.916
386516,2024-04-29,석화수위표,-999,-999
386517,2024-04-29,병천천상류,-999,-999
386518,2024-04-29,석화수위표,-999,-999
386519,2024-04-29,갑천하류,-999,-999
386520,2024-04-29,봉황천하류,10.67,2635.063
386521,2024-04-29,의령천,177.19,43758.842
386522,2024-04-29,임실천,0,0
386523,2024-04-29,와탄천,19.53,4823.129
386524,2024-04-29,차천,216.86,53555.746
386525,2024-04-29,남천,-999,-999
386526,2024-04-29,조만강,0,0
386527,2024-04-29,병천천상류,0,0
386528,2024-04-29,밀양강,158.29,39091.298
386529,2024-04-29,양산천하류,42.62,10525.435
386530,2024-04-29,양산천하류,-999,-999
386531,2024-04-29,임실천,10.8,2667.168
386532,2024-04-29,곡강천,-999,-999
386533,2024-04-29,동천,2.07,511.207
386534,2024-04-29,동천,-999,-999
386535,2024-04-29,동천,-999,-999
386536,2024-04-29,동천,-999,-999
386537,2024-04-29,수영강,-999,-999
386538,2024-04-29,남대천,9.75,2407.86
386539,2024-04-29,송천,16.42,4055.083
386540,2024-04-29,황리천,0,0
386541,2024-04-29,곡강천,-999,-999
386542,2024-04-29,논산천합류전,-999,-999
386543,2024-04-29,주암조절지댐,16.96,4188.442
386544,2024-04-29,논산천합류전,144.81,35762.278
386545,2024-04-29,성황천,251.8,62184.528
386546,2024-04-29,경포천,-999,-999
386547,2024-04-29,경천,0.42,103.723
386548,2024-04-29,광주천,-999,-999
386549,2024-04-29,광주천,-999,-999
386550,2024-04-29,광주천,-999,-999
386551,2024-04-29,와탄천,23.49,5801.09
386552,2024-04-29,광주천,2.23,550.721
386553,2024-04-29,광주천,-999,-999
386554,2024-04-29,지석천,0,0
386555,2024-04-29,와탄천,0.23,56.801
386556,2024-04-29,청계천,0,0
386557,2024-04-29,청계천,0,0
386558,2024-04-29,탐진강하류,1.65,407.484
386559,2024-04-29,탐진강하류,88,21732.48
386560,2024-04-29,와탄천,0.35,86.436
386561,2024-04-29,의령천,0,0
386562,2024-04-29,성황천,23.08,5699.837
386563,2024-04-29,논산천합류전,815.49,201393.41
386564,2024-04-29,남원수위표,27.07,6685.207
386565,2024-04-29,마륜천,-999,-999
386566,2024-04-29,대천천,-999,-999
386567,2024-04-29,경포천,-999,-999
386568,2024-04-29,삽교천상류,71.77,17724.319
386569,2024-04-29,삽교천상류,0,0
386570,2024-04-29,온양천,118.91,29366.014
386571,2024-04-29,간월방조제,-999,-999
386572,2024-04-29,대천천,0.5,123.48
386573,2024-04-29,전주천하류,13.64,3368.534
386574,2024-04-29,전주천하류,-999,-999
386575,2024-04-29,전주천하류,-999,-999
386576,2024-04-29,전주천하류,1.32,325.987
386577,2024-04-29,전주천하류,0,0
386578,2024-04-29,주상천,61.49,15185.57
386579,2024-04-29,주상천,0,0
386580,2024-04-29,임실천,3.89,960.674
386581,2024-04-29,남원수위표,5.76,1422.49
386582,2024-04-29,임실천,9.78,2415.269
386583,2024-04-29,주암조절지댐,1.35,333.396
386584,2024-04-29,영천강합류전,10.63,2625.185
386585,2024-04-29,삼동암천,-999,-999
386586,2024-04-29,함양위천,16.27,4018.039
386587,2024-04-29,경안수위표,-999,-999
386588,2024-04-29,양평수위표,-999,-999
386589,2024-04-29,중랑천하류,488.81,120716.518
386590,2024-04-29,중랑천합류전,7.44,1837.382
386591,2024-04-29,중랑천합류전,-999,-999
386592,2024-04-29,성남수위표,-999,-999
386593,2024-04-29,탄천하류,-999,-999
386594,2024-04-29,탄천하류,-999,-999
386595,2024-04-29,중랑천하류,0.77,190.159
386596,2024-04-29,중랑천하류,-999,-999
386597,2024-04-29,청계천,-999,-999
386598,2024-04-29,청계천,-999,-999
386599,2024-04-29,안양천하류,-999,-999
386600,2024-04-29,안양천하류,-999,-999
386601,2024-04-29,안양천중류,2.71,669.262
386602,2024-04-29,안양천하류,-999,-999
386603,2024-04-29,행주대교수위표,-999,-999
386604,2024-04-29,의암댐,-999,-999
386606,2024-04-29,소양강댐하류,236.83,58487.537
386607,2024-04-29,양구교수위표,-999,-999
386608,2024-04-29,삼천포천,0.74,182.75
386609,2024-04-29,도암댐,7.24,1787.99
